# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.73 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
     3 | train=0.001897 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.003 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.78 | t_val=12.03 | mem=383.9 | psnr_b100=27.609, psnr_set14=28.297, psnr_set5=32.335, psnr_urban100=26.108, ssim_b100=0.737, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.940, a_actual_set14=9.077, a_actual_set5=8.928, a_actual_urban100=9.296, a_max_b100=9.695, a_max_set14=9.782, a_max_set5=9.814, a_max_urban100=9.878, a_mean_b100=10.006, a_mean_set14=10.006, a_mean_set5=10.006, a_mean_urban100=10.006, w_actual_b100=10.006, w_actual_set14=10.006, w_actual_set5=10.006, w_actual_urban100=10.006, w_max_b100=10.014, w_max_set14=10.014, w_max_set5=10.014, w_max_urban100=10.014, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     4 | train=0.003542 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00376 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.03 | mem=383.9 | psnr_b100=27.580, psnr_set14=28.250, psnr_set5=32.299, psnr_urban100=26.047, ssim_b100=0.737, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.925, a_actual_set14=9.065, a_actual_set5=8.911, a_actual_urban100=9.280, a_max_b100=9.701, a_max_set14=9.788, a_max_set5=9.818, a_max_urban100=9.887, a_mean_b100=10.009, a_mean_set14=10.009, a_mean_set5=10.009, a_mean_urban100=10.009, w_actual_b100=10.009, w_actual_set14=10.009, w_actual_set5=10.009, w_actual_urban100=10.009, w_max_b100=10.020, w_max_set14=10.020, w_max_set5=10.020, w_max_urban100=10.020, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     5 | train=0.002908 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00452 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_b100=27.531, psnr_set14=28.211, psnr_set5=32.212, psnr_urban100=25.925, ssim_b100=0.734, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.961 |  | a_actual_b100=8.872, a_actual_set14=9.020, a_actual_set5=8.898, a_actual_urban100=9.223, a_max_b100=9.701, a_max_set14=9.794, a_max_set5=9.815, a_max_urban100=9.871, a_mean_b100=10.012, a_mean_set14=10.012, a_mean_set5=10.012, a_mean_urban100=10.012, w_actual_b100=10.015, w_actual_set14=10.015, w_actual_set5=10.015, w_actual_urban100=10.015, w_max_b100=10.057, w_max_set14=10.057, w_max_set5=10.057, w_max_urban100=10.057, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     6 | train=0.004424 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00528 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.99 | mem=383.9 | psnr_b100=27.511, psnr_set14=28.157, psnr_set5=32.150, psnr_urban100=25.828, ssim_b100=0.734, ssim_set14=0.859, ssim_set5=0.911, ssim_urban100=0.961 |  | a_actual_b100=8.906, a_actual_set14=9.049, a_actual_set5=8.909, a_actual_urban100=9.269, a_max_b100=9.724, a_max_set14=9.806, a_max_set5=9.823, a_max_urban100=9.909, a_mean_b100=10.017, a_mean_set14=10.017, a_mean_set5=10.017, a_mean_urban100=10.017, w_actual_b100=10.019, w_actual_set14=10.019, w_actual_set5=10.019, w_actual_urban100=10.019, w_max_b100=10.054, w_max_set14=10.054, w_max_set5=10.054, w_max_urban100=10.054, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     7 | train=0.004556 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00604 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.94 | mem=383.9 | psnr_b100=27.496, psnr_set14=28.175, psnr_set5=32.149, psnr_urban100=25.858, ssim_b100=0.734, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.959 |  | a_actual_b100=8.909, a_actual_set14=9.071, a_actual_set5=8.929, a_actual_urban100=9.287, a_max_b100=9.699, a_max_set14=9.798, a_max_set5=9.832, a_max_urban100=9.887, a_mean_b100=10.021, a_mean_set14=10.021, a_mean_set5=10.021, a_mean_urban100=10.021, w_actual_b100=10.030, w_actual_set14=10.030, w_actual_set5=10.030, w_actual_urban100=10.030, w_max_b100=10.087, w_max_set14=10.087, w_max_set5=10.087, w_max_urban100=10.087, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
     8 | train=0.004010 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0068 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.98 | mem=383.9 | psnr_b100=27.396, psnr_set14=28.069, psnr_set5=32.021, psnr_urban100=25.656, ssim_b100=0.730, ssim_set14=0.856, ssim_set5=0.910, ssim_urban100=0.957 |  | a_actual_b100=8.841, a_actual_set14=9.007, a_actual_set5=8.866, a_actual_urban100=9.214, a_max_b100=9.702, a_max_set14=9.814, a_max_set5=9.837, a_max_urban100=9.889, a_mean_b100=10.026, a_mean_set14=10.026, a_mean_set5=10.026, a_mean_urban100=10.026, w_actual_b100=10.036, w_actual_set14=10.036, w_actual_set5=10.036, w_actual_urban100=10.036, w_max_b100=10.087, w_max_set14=10.087, w_max_set5=10.087, w_max_urban100=10.087, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
     9 | train=0.005565 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00756 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.98 | mem=383.9 | psnr_b100=27.422, psnr_set14=28.136, psnr_set5=32.140, psnr_urban100=25.688, ssim_b100=0.732, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.959 |  | a_actual_b100=8.889, a_actual_set14=9.060, a_actual_set5=8.922, a_actual_urban100=9.271, a_max_b100=9.711, a_max_set14=9.822, a_max_set5=9.838, a_max_urban100=9.910, a_mean_b100=10.030, a_mean_set14=10.030, a_mean_set5=10.030, a_mean_urban100=10.030, w_actual_b100=10.041, w_actual_set14=10.041, w_actual_set5=10.041, w_actual_urban100=10.041, w_max_b100=10.089, w_max_set14=10.089, w_max_set5=10.089, w_max_urban100=10.089, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    10 | train=0.006718 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00832 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.99 | mem=383.9 | psnr_b100=27.322, psnr_set14=27.939, psnr_set5=31.785, psnr_urban100=25.525, ssim_b100=0.728, ssim_set14=0.854, ssim_set5=0.905, ssim_urban100=0.956 |  | a_actual_b100=8.856, a_actual_set14=9.023, a_actual_set5=8.870, a_actual_urban100=9.256, a_max_b100=9.733, a_max_set14=9.889, a_max_set5=9.858, a_max_urban100=9.925, a_mean_b100=10.034, a_mean_set14=10.034, a_mean_set5=10.034, a_mean_urban100=10.034, w_actual_b100=10.044, w_actual_set14=10.044, w_actual_set5=10.044, w_actual_urban100=10.044, w_max_b100=10.099, w_max_set14=10.099, w_max_set5=10.099, w_max_urban100=10.099, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    11 | train=0.009434 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00908 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=12.00 | mem=383.9 | psnr_b100=27.167, psnr_set14=27.733, psnr_set5=31.643, psnr_urban100=25.309, ssim_b100=0.723, ssim_set14=0.851, ssim_set5=0.903, ssim_urban100=0.955 |  | a_actual_b100=8.878, a_actual_set14=9.068, a_actual_set5=8.919, a_actual_urban100=9.335, a_max_b100=9.725, a_max_set14=9.879, a_max_set5=9.872, a_max_urban100=9.938, a_mean_b100=10.039, a_mean_set14=10.039, a_mean_set5=10.039, a_mean_urban100=10.039, w_actual_b100=10.055, w_actual_set14=10.055, w_actual_set5=10.055, w_actual_urban100=10.055, w_max_b100=10.125, w_max_set14=10.125, w_max_set5=10.125, w_max_urban100=10.125, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    12 | train=0.008076 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00984 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_b100=27.229, psnr_set14=27.756, psnr_set5=31.735, psnr_urban100=25.315, ssim_b100=0.723, ssim_set14=0.849, ssim_set5=0.901, ssim_urban100=0.954 |  | a_actual_b100=8.863, a_actual_set14=9.051, a_actual_set5=8.881, a_actual_urban100=9.293, a_max_b100=9.755, a_max_set14=9.867, a_max_set5=9.881, a_max_urban100=9.951, a_mean_b100=10.043, a_mean_set14=10.043, a_mean_set5=10.043, a_mean_urban100=10.043, w_actual_b100=10.064, w_actual_set14=10.064, w_actual_set5=10.064, w_actual_urban100=10.064, w_max_b100=10.131, w_max_set14=10.131, w_max_set5=10.131, w_max_urban100=10.131, w_mean_b100=9.982, w_mean_set14=9.982, w_mean_set5=9.982, w_mean_urban100=9.982
    13 | train=0.008329 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0106 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=12.00 | mem=383.9 | psnr_b100=27.258, psnr_set14=27.828, psnr_set5=31.710, psnr_urban100=25.353, ssim_b100=0.725, ssim_set14=0.852, ssim_set5=0.903, ssim_urban100=0.955 |  | a_actual_b100=8.844, a_actual_set14=9.022, a_actual_set5=8.901, a_actual_urban100=9.225, a_max_b100=9.778, a_max_set14=9.904, a_max_set5=9.890, a_max_urban100=9.944, a_mean_b100=10.046, a_mean_set14=10.046, a_mean_set5=10.046, a_mean_urban100=10.046, w_actual_b100=10.066, w_actual_set14=10.066, w_actual_set5=10.066, w_actual_urban100=10.066, w_max_b100=10.138, w_max_set14=10.138, w_max_set5=10.138, w_max_urban100=10.138, w_mean_b100=9.982, w_mean_set14=9.982, w_mean_set5=9.982, w_mean_urban100=9.982
    14 | train=0.007766 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01136 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.95 | mem=383.9 | psnr_b100=27.258, psnr_set14=27.804, psnr_set5=31.666, psnr_urban100=25.370, ssim_b100=0.724, ssim_set14=0.851, ssim_set5=0.901, ssim_urban100=0.956 |  | a_actual_b100=8.820, a_actual_set14=9.038, a_actual_set5=8.878, a_actual_urban100=9.244, a_max_b100=9.739, a_max_set14=9.905, a_max_set5=9.892, a_max_urban100=9.952, a_mean_b100=10.051, a_mean_set14=10.051, a_mean_set5=10.051, a_mean_urban100=10.051, w_actual_b100=10.076, w_actual_set14=10.076, w_actual_set5=10.076, w_actual_urban100=10.076, w_max_b100=10.140, w_max_set14=10.140, w_max_set5=10.140, w_max_urban100=10.140, w_mean_b100=9.984, w_mean_set14=9.984, w_mean_set5=9.984, w_mean_urban100=9.984
    15 | train=0.008481 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01212 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.93 | mem=383.9 | psnr_b100=27.231, psnr_set14=27.781, psnr_set5=31.645, psnr_urban100=25.306, ssim_b100=0.722, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.954 |  | a_actual_b100=8.855, a_actual_set14=9.043, a_actual_set5=8.905, a_actual_urban100=9.278, a_max_b100=9.756, a_max_set14=9.871, a_max_set5=9.894, a_max_urban100=9.968, a_mean_b100=10.057, a_mean_set14=10.057, a_mean_set5=10.057, a_mean_urban100=10.057, w_actual_b100=10.084, w_actual_set14=10.084, w_actual_set5=10.084, w_actual_urban100=10.084, w_max_b100=10.155, w_max_set14=10.155, w_max_set5=10.155, w_max_urban100=10.155, w_mean_b100=9.987, w_mean_set14=9.987, w_mean_set5=9.987, w_mean_urban100=9.987
    16 | train=0.012171 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01288 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.82 | t_val=12.18 | mem=383.9 | psnr_b100=27.130, psnr_set14=27.622, psnr_set5=31.223, psnr_urban100=25.233, ssim_b100=0.716, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.954 |  | a_actual_b100=8.855, a_actual_set14=9.026, a_actual_set5=8.886, a_actual_urban100=9.256, a_max_b100=9.748, a_max_set14=9.863, a_max_set5=9.874, a_max_urban100=9.943, a_mean_b100=10.063, a_mean_set14=10.063, a_mean_set5=10.063, a_mean_urban100=10.063, w_actual_b100=10.090, w_actual_set14=10.090, w_actual_set5=10.090, w_actual_urban100=10.090, w_max_b100=10.214, w_max_set14=10.214, w_max_set5=10.214, w_max_urban100=10.214, w_mean_b100=9.988, w_mean_set14=9.988, w_mean_set5=9.988, w_mean_urban100=9.988
    17 | train=0.015400 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01364 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.02 | mem=383.9 | psnr_b100=26.993, psnr_set14=27.466, psnr_set5=31.072, psnr_urban100=24.883, ssim_b100=0.706, ssim_set14=0.843, ssim_set5=0.890, ssim_urban100=0.951 |  | a_actual_b100=8.821, a_actual_set14=9.057, a_actual_set5=8.872, a_actual_urban100=9.280, a_max_b100=9.798, a_max_set14=9.931, a_max_set5=9.910, a_max_urban100=10.012, a_mean_b100=10.068, a_mean_set14=10.068, a_mean_set5=10.068, a_mean_urban100=10.068, w_actual_b100=10.098, w_actual_set14=10.098, w_actual_set5=10.098, w_actual_urban100=10.098, w_max_b100=10.283, w_max_set14=10.283, w_max_set5=10.283, w_max_urban100=10.283, w_mean_b100=9.989, w_mean_set14=9.989, w_mean_set5=9.989, w_mean_urban100=9.989
    18 | train=0.017913 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0144 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.03 | mem=383.9 | psnr_b100=26.564, psnr_set14=26.811, psnr_set5=30.027, psnr_urban100=24.569, ssim_b100=0.671, ssim_set14=0.819, ssim_set5=0.851, ssim_urban100=0.949 |  | a_actual_b100=8.881, a_actual_set14=9.059, a_actual_set5=8.905, a_actual_urban100=9.291, a_max_b100=9.821, a_max_set14=9.914, a_max_set5=9.933, a_max_urban100=10.016, a_mean_b100=10.070, a_mean_set14=10.070, a_mean_set5=10.070, a_mean_urban100=10.070, w_actual_b100=10.115, w_actual_set14=10.115, w_actual_set5=10.115, w_actual_urban100=10.115, w_max_b100=10.340, w_max_set14=10.340, w_max_set5=10.340, w_max_urban100=10.340, w_mean_b100=9.993, w_mean_set14=9.993, w_mean_set5=9.993, w_mean_urban100=9.993
    19 | train=0.020193 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01516 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.98 | mem=383.9 | psnr_b100=26.937, psnr_set14=27.357, psnr_set5=30.840, psnr_urban100=24.930, ssim_b100=0.692, ssim_set14=0.828, ssim_set5=0.864, ssim_urban100=0.951 |  | a_actual_b100=8.731, a_actual_set14=8.958, a_actual_set5=8.772, a_actual_urban100=9.220, a_max_b100=9.740, a_max_set14=9.890, a_max_set5=9.888, a_max_urban100=9.975, a_mean_b100=10.072, a_mean_set14=10.072, a_mean_set5=10.072, a_mean_urban100=10.072, w_actual_b100=10.125, w_actual_set14=10.125, w_actual_set5=10.125, w_actual_urban100=10.125, w_max_b100=10.347, w_max_set14=10.347, w_max_set5=10.347, w_max_urban100=10.347, w_mean_b100=9.995, w_mean_set14=9.995, w_mean_set5=9.995, w_mean_urban100=9.995
    20 | train=0.022731 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01592 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_b100=26.693, psnr_set14=27.074, psnr_set5=30.532, psnr_urban100=24.610, ssim_b100=0.679, ssim_set14=0.827, ssim_set5=0.866, ssim_urban100=0.948 |  | a_actual_b100=8.704, a_actual_set14=8.905, a_actual_set5=8.745, a_actual_urban100=9.126, a_max_b100=9.734, a_max_set14=9.858, a_max_set5=9.890, a_max_urban100=9.958, a_mean_b100=10.078, a_mean_set14=10.078, a_mean_set5=10.078, a_mean_urban100=10.078, w_actual_b100=10.135, w_actual_set14=10.135, w_actual_set5=10.135, w_actual_urban100=10.135, w_max_b100=10.264, w_max_set14=10.264, w_max_set5=10.264, w_max_urban100=10.264, w_mean_b100=9.996, w_mean_set14=9.996, w_mean_set5=9.996, w_mean_urban100=9.996
    21 | train=0.025477 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01668 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.98 | mem=383.9 | psnr_b100=26.746, psnr_set14=27.150, psnr_set5=30.554, psnr_urban100=24.682, ssim_b100=0.678, ssim_set14=0.826, ssim_set5=0.861, ssim_urban100=0.947 |  | a_actual_b100=8.698, a_actual_set14=8.879, a_actual_set5=8.669, a_actual_urban100=9.103, a_max_b100=9.750, a_max_set14=9.910, a_max_set5=9.887, a_max_urban100=9.960, a_mean_b100=10.081, a_mean_set14=10.081, a_mean_set5=10.081, a_mean_urban100=10.081, w_actual_b100=10.154, w_actual_set14=10.154, w_actual_set5=10.154, w_actual_urban100=10.154, w_max_b100=10.273, w_max_set14=10.273, w_max_set5=10.273, w_max_urban100=10.273, w_mean_b100=10.002, w_mean_set14=10.002, w_mean_set5=10.002, w_mean_urban100=10.002
    22 | train=0.028749 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01744 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.72 | t_val=11.96 | mem=383.9 | psnr_b100=26.511, psnr_set14=26.721, psnr_set5=29.808, psnr_urban100=24.456, ssim_b100=0.665, ssim_set14=0.822, ssim_set5=0.851, ssim_urban100=0.947 |  | a_actual_b100=8.633, a_actual_set14=8.786, a_actual_set5=8.653, a_actual_urban100=9.029, a_max_b100=9.731, a_max_set14=9.871, a_max_set5=9.916, a_max_urban100=9.953, a_mean_b100=10.085, a_mean_set14=10.085, a_mean_set5=10.085, a_mean_urban100=10.085, w_actual_b100=10.163, w_actual_set14=10.163, w_actual_set5=10.163, w_actual_urban100=10.163, w_max_b100=10.389, w_max_set14=10.389, w_max_set5=10.389, w_max_urban100=10.389, w_mean_b100=10.007, w_mean_set14=10.007, w_mean_set5=10.007, w_mean_urban100=10.007
    23 | train=0.026544 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0182 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.00 | mem=383.9 | psnr_b100=25.828, psnr_set14=26.029, psnr_set5=28.679, psnr_urban100=23.892, ssim_b100=0.599, ssim_set14=0.772, ssim_set5=0.788, ssim_urban100=0.943 |  | a_actual_b100=8.641, a_actual_set14=8.828, a_actual_set5=8.691, a_actual_urban100=9.031, a_max_b100=9.705, a_max_set14=9.844, a_max_set5=9.869, a_max_urban100=9.943, a_mean_b100=10.088, a_mean_set14=10.088, a_mean_set5=10.088, a_mean_urban100=10.088, w_actual_b100=10.166, w_actual_set14=10.166, w_actual_set5=10.166, w_actual_urban100=10.166, w_max_b100=10.337, w_max_set14=10.337, w_max_set5=10.337, w_max_urban100=10.337, w_mean_b100=10.011, w_mean_set14=10.011, w_mean_set5=10.011, w_mean_urban100=10.011
