# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.71 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
     3 | train=0.001173 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0015 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.74 | t_val=12.00 | mem=383.9 | psnr_set14=28.290, psnr_set5=32.329, psnr_urban100=26.106, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.929, a_actual_set14=9.070, a_actual_set5=8.927, a_actual_urban100=9.280, a_max_b100=9.692, a_max_set14=9.777, a_max_set5=9.801, a_max_urban100=9.870, a_mean_b100=10.004, a_mean_set14=10.004, a_mean_set5=10.004, a_mean_urban100=10.004, w_actual_b100=10.004, w_actual_set14=10.004, w_actual_set5=10.004, w_actual_urban100=10.004, w_max_b100=10.007, w_max_set14=10.007, w_max_set5=10.007, w_max_urban100=10.007, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     4 | train=0.001576 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00188 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=12.03 | mem=383.9 | psnr_set14=28.285, psnr_set5=32.331, psnr_urban100=26.116, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.913, a_actual_set14=9.060, a_actual_set5=8.913, a_actual_urban100=9.276, a_max_b100=9.688, a_max_set14=9.779, a_max_set5=9.804, a_max_urban100=9.868, a_mean_b100=10.006, a_mean_set14=10.006, a_mean_set5=10.006, a_mean_urban100=10.006, w_actual_b100=10.005, w_actual_set14=10.005, w_actual_set5=10.005, w_actual_urban100=10.005, w_max_b100=10.020, w_max_set14=10.020, w_max_set5=10.020, w_max_urban100=10.020, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     5 | train=0.002073 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00226 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=28.263, psnr_set5=32.324, psnr_urban100=26.081, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.903, a_actual_set14=9.055, a_actual_set5=8.903, a_actual_urban100=9.268, a_max_b100=9.691, a_max_set14=9.777, a_max_set5=9.806, a_max_urban100=9.866, a_mean_b100=10.008, a_mean_set14=10.008, a_mean_set5=10.008, a_mean_urban100=10.008, w_actual_b100=10.009, w_actual_set14=10.009, w_actual_set5=10.009, w_actual_urban100=10.009, w_max_b100=10.044, w_max_set14=10.044, w_max_set5=10.044, w_max_urban100=10.044, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     6 | train=0.003273 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00264 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=28.205, psnr_set5=32.207, psnr_urban100=25.994, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.925, a_actual_set14=9.072, a_actual_set5=8.912, a_actual_urban100=9.283, a_max_b100=9.711, a_max_set14=9.780, a_max_set5=9.826, a_max_urban100=9.878, a_mean_b100=10.011, a_mean_set14=10.011, a_mean_set5=10.011, a_mean_urban100=10.011, w_actual_b100=10.012, w_actual_set14=10.012, w_actual_set5=10.012, w_actual_urban100=10.012, w_max_b100=10.066, w_max_set14=10.066, w_max_set5=10.066, w_max_urban100=10.066, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     7 | train=0.003141 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00302 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=28.246, psnr_set5=32.248, psnr_urban100=25.980, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.901, a_actual_set14=9.041, a_actual_set5=8.876, a_actual_urban100=9.254, a_max_b100=9.702, a_max_set14=9.788, a_max_set5=9.817, a_max_urban100=9.879, a_mean_b100=10.013, a_mean_set14=10.013, a_mean_set5=10.013, a_mean_urban100=10.013, w_actual_b100=10.015, w_actual_set14=10.015, w_actual_set5=10.015, w_actual_urban100=10.015, w_max_b100=10.054, w_max_set14=10.054, w_max_set5=10.054, w_max_urban100=10.054, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     8 | train=0.003037 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0034 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.05 | mem=383.9 | psnr_set14=28.251, psnr_set5=32.253, psnr_urban100=26.010, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.961 |  | a_actual_b100=8.906, a_actual_set14=9.060, a_actual_set5=8.904, a_actual_urban100=9.285, a_max_b100=9.694, a_max_set14=9.794, a_max_set5=9.819, a_max_urban100=9.884, a_mean_b100=10.015, a_mean_set14=10.015, a_mean_set5=10.015, a_mean_urban100=10.015, w_actual_b100=10.017, w_actual_set14=10.017, w_actual_set5=10.017, w_actual_urban100=10.017, w_max_b100=10.079, w_max_set14=10.079, w_max_set5=10.079, w_max_urban100=10.079, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     9 | train=0.002818 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00378 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.01 | mem=383.9 | psnr_set14=28.244, psnr_set5=32.323, psnr_urban100=25.970, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.961 |  | a_actual_b100=8.942, a_actual_set14=9.104, a_actual_set5=8.949, a_actual_urban100=9.303, a_max_b100=9.716, a_max_set14=9.825, a_max_set5=9.843, a_max_urban100=9.912, a_mean_b100=10.019, a_mean_set14=10.019, a_mean_set5=10.019, a_mean_urban100=10.019, w_actual_b100=10.022, w_actual_set14=10.022, w_actual_set5=10.022, w_actual_urban100=10.022, w_max_b100=10.106, w_max_set14=10.106, w_max_set5=10.106, w_max_urban100=10.106, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    10 | train=0.003894 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00416 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.71 | t_val=12.07 | mem=383.9 | psnr_set14=28.161, psnr_set5=32.200, psnr_urban100=25.930, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.960 |  | a_actual_b100=8.887, a_actual_set14=9.049, a_actual_set5=8.886, a_actual_urban100=9.270, a_max_b100=9.723, a_max_set14=9.836, a_max_set5=9.859, a_max_urban100=9.903, a_mean_b100=10.022, a_mean_set14=10.022, a_mean_set5=10.022, a_mean_urban100=10.022, w_actual_b100=10.026, w_actual_set14=10.026, w_actual_set5=10.026, w_actual_urban100=10.026, w_max_b100=10.099, w_max_set14=10.099, w_max_set5=10.099, w_max_urban100=10.099, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    11 | train=0.004168 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00454 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_set14=28.211, psnr_set5=32.251, psnr_urban100=25.931, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |  | a_actual_b100=8.898, a_actual_set14=9.071, a_actual_set5=8.926, a_actual_urban100=9.290, a_max_b100=9.727, a_max_set14=9.828, a_max_set5=9.866, a_max_urban100=9.914, a_mean_b100=10.026, a_mean_set14=10.026, a_mean_set5=10.026, a_mean_urban100=10.026, w_actual_b100=10.032, w_actual_set14=10.032, w_actual_set5=10.032, w_actual_urban100=10.032, w_max_b100=10.118, w_max_set14=10.118, w_max_set5=10.118, w_max_urban100=10.118, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    12 | train=0.003560 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00492 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.71 | t_val=12.06 | mem=383.9 | psnr_set14=28.218, psnr_set5=32.259, psnr_urban100=25.939, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |  | a_actual_b100=8.909, a_actual_set14=9.070, a_actual_set5=8.899, a_actual_urban100=9.287, a_max_b100=9.723, a_max_set14=9.833, a_max_set5=9.857, a_max_urban100=9.919, a_mean_b100=10.029, a_mean_set14=10.029, a_mean_set5=10.029, a_mean_urban100=10.029, w_actual_b100=10.037, w_actual_set14=10.037, w_actual_set5=10.037, w_actual_urban100=10.037, w_max_b100=10.099, w_max_set14=10.099, w_max_set5=10.099, w_max_urban100=10.099, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    13 | train=0.004631 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0053 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.02 | mem=383.9 | psnr_set14=28.113, psnr_set5=32.116, psnr_urban100=25.689, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.958 |  | a_actual_b100=8.950, a_actual_set14=9.098, a_actual_set5=8.948, a_actual_urban100=9.311, a_max_b100=9.728, a_max_set14=9.833, a_max_set5=9.854, a_max_urban100=9.927, a_mean_b100=10.032, a_mean_set14=10.032, a_mean_set5=10.032, a_mean_urban100=10.032, w_actual_b100=10.040, w_actual_set14=10.040, w_actual_set5=10.040, w_actual_urban100=10.040, w_max_b100=10.079, w_max_set14=10.079, w_max_set5=10.079, w_max_urban100=10.079, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    14 | train=0.004544 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00568 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.01 | mem=383.9 | psnr_set14=28.061, psnr_set5=32.114, psnr_urban100=25.754, ssim_set14=0.857, ssim_set5=0.909, ssim_urban100=0.958 |  | a_actual_b100=8.898, a_actual_set14=9.073, a_actual_set5=8.913, a_actual_urban100=9.308, a_max_b100=9.738, a_max_set14=9.847, a_max_set5=9.874, a_max_urban100=9.932, a_mean_b100=10.037, a_mean_set14=10.037, a_mean_set5=10.037, a_mean_urban100=10.037, w_actual_b100=10.044, w_actual_set14=10.044, w_actual_set5=10.044, w_actual_urban100=10.044, w_max_b100=10.081, w_max_set14=10.081, w_max_set5=10.081, w_max_urban100=10.081, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    15 | train=0.005112 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00606 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=28.014, psnr_set5=31.957, psnr_urban100=25.651, ssim_set14=0.857, ssim_set5=0.909, ssim_urban100=0.958 |  | a_actual_b100=8.992, a_actual_set14=9.151, a_actual_set5=8.990, a_actual_urban100=9.365, a_max_b100=9.765, a_max_set14=9.876, a_max_set5=9.900, a_max_urban100=9.971, a_mean_b100=10.041, a_mean_set14=10.041, a_mean_set5=10.041, a_mean_urban100=10.041, w_actual_b100=10.049, w_actual_set14=10.049, w_actual_set5=10.049, w_actual_urban100=10.049, w_max_b100=10.114, w_max_set14=10.114, w_max_set5=10.114, w_max_urban100=10.114, w_mean_b100=9.981, w_mean_set14=9.981, w_mean_set5=9.981, w_mean_urban100=9.981
    16 | train=0.008357 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00644 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.71 | t_val=12.06 | mem=383.9 | psnr_set14=27.997, psnr_set5=31.851, psnr_urban100=25.502, ssim_set14=0.853, ssim_set5=0.905, ssim_urban100=0.956 |  | a_actual_b100=8.976, a_actual_set14=9.168, a_actual_set5=9.011, a_actual_urban100=9.349, a_max_b100=9.793, a_max_set14=9.910, a_max_set5=9.937, a_max_urban100=9.997, a_mean_b100=10.046, a_mean_set14=10.046, a_mean_set5=10.046, a_mean_urban100=10.046, w_actual_b100=10.056, w_actual_set14=10.056, w_actual_set5=10.056, w_actual_urban100=10.056, w_max_b100=10.128, w_max_set14=10.128, w_max_set5=10.128, w_max_urban100=10.128, w_mean_b100=9.982, w_mean_set14=9.982, w_mean_set5=9.982, w_mean_urban100=9.982
    17 | train=0.006588 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00682 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_set14=27.990, psnr_set5=31.884, psnr_urban100=25.489, ssim_set14=0.854, ssim_set5=0.906, ssim_urban100=0.956 |  | a_actual_b100=8.938, a_actual_set14=9.100, a_actual_set5=8.961, a_actual_urban100=9.303, a_max_b100=9.776, a_max_set14=9.898, a_max_set5=9.900, a_max_urban100=9.969, a_mean_b100=10.046, a_mean_set14=10.046, a_mean_set5=10.046, a_mean_urban100=10.046, w_actual_b100=10.064, w_actual_set14=10.064, w_actual_set5=10.064, w_actual_urban100=10.064, w_max_b100=10.137, w_max_set14=10.137, w_max_set5=10.137, w_max_urban100=10.137, w_mean_b100=9.981, w_mean_set14=9.981, w_mean_set5=9.981, w_mean_urban100=9.981
    18 | train=0.006125 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0072 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.942, psnr_set5=31.830, psnr_urban100=25.471, ssim_set14=0.854, ssim_set5=0.907, ssim_urban100=0.957 |  | a_actual_b100=8.885, a_actual_set14=9.082, a_actual_set5=8.918, a_actual_urban100=9.262, a_max_b100=9.761, a_max_set14=9.928, a_max_set5=9.912, a_max_urban100=9.961, a_mean_b100=10.050, a_mean_set14=10.050, a_mean_set5=10.050, a_mean_urban100=10.050, w_actual_b100=10.069, w_actual_set14=10.069, w_actual_set5=10.069, w_actual_urban100=10.069, w_max_b100=10.164, w_max_set14=10.164, w_max_set5=10.164, w_max_urban100=10.164, w_mean_b100=9.982, w_mean_set14=9.982, w_mean_set5=9.982, w_mean_urban100=9.982
    19 | train=0.007159 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00758 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=27.903, psnr_set5=31.844, psnr_urban100=25.410, ssim_set14=0.854, ssim_set5=0.905, ssim_urban100=0.956 |  | a_actual_b100=8.852, a_actual_set14=9.053, a_actual_set5=8.892, a_actual_urban100=9.236, a_max_b100=9.772, a_max_set14=9.937, a_max_set5=9.897, a_max_urban100=9.955, a_mean_b100=10.056, a_mean_set14=10.056, a_mean_set5=10.056, a_mean_urban100=10.056, w_actual_b100=10.073, w_actual_set14=10.073, w_actual_set5=10.073, w_actual_urban100=10.073, w_max_b100=10.140, w_max_set14=10.140, w_max_set5=10.140, w_max_urban100=10.140, w_mean_b100=9.982, w_mean_set14=9.982, w_mean_set5=9.982, w_mean_urban100=9.982
    20 | train=0.007072 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00796 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.01 | mem=383.9 | psnr_set14=27.852, psnr_set5=31.783, psnr_urban100=25.412, ssim_set14=0.852, ssim_set5=0.903, ssim_urban100=0.956 |  | a_actual_b100=8.929, a_actual_set14=9.084, a_actual_set5=8.948, a_actual_urban100=9.284, a_max_b100=9.781, a_max_set14=9.931, a_max_set5=9.909, a_max_urban100=9.977, a_mean_b100=10.060, a_mean_set14=10.060, a_mean_set5=10.060, a_mean_urban100=10.060, w_actual_b100=10.079, w_actual_set14=10.079, w_actual_set5=10.079, w_actual_urban100=10.079, w_max_b100=10.165, w_max_set14=10.165, w_max_set5=10.165, w_max_urban100=10.165, w_mean_b100=9.982, w_mean_set14=9.982, w_mean_set5=9.982, w_mean_urban100=9.982
    21 | train=0.010720 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00834 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.918, psnr_set5=31.805, psnr_urban100=25.401, ssim_set14=0.853, ssim_set5=0.904, ssim_urban100=0.956 |  | a_actual_b100=8.871, a_actual_set14=9.051, a_actual_set5=8.892, a_actual_urban100=9.255, a_max_b100=9.785, a_max_set14=9.947, a_max_set5=9.939, a_max_urban100=9.986, a_mean_b100=10.064, a_mean_set14=10.064, a_mean_set5=10.064, a_mean_urban100=10.064, w_actual_b100=10.084, w_actual_set14=10.084, w_actual_set5=10.084, w_actual_urban100=10.084, w_max_b100=10.236, w_max_set14=10.236, w_max_set5=10.236, w_max_urban100=10.236, w_mean_b100=9.983, w_mean_set14=9.983, w_mean_set5=9.983, w_mean_urban100=9.983
    22 | train=0.007541 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00872 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.78 | t_val=12.02 | mem=383.9 | psnr_set14=27.795, psnr_set5=31.531, psnr_urban100=25.253, ssim_set14=0.852, ssim_set5=0.901, ssim_urban100=0.955 |  | a_actual_b100=8.889, a_actual_set14=9.077, a_actual_set5=8.933, a_actual_urban100=9.301, a_max_b100=9.787, a_max_set14=9.942, a_max_set5=9.928, a_max_urban100=9.992, a_mean_b100=10.067, a_mean_set14=10.067, a_mean_set5=10.067, a_mean_urban100=10.067, w_actual_b100=10.088, w_actual_set14=10.088, w_actual_set5=10.088, w_actual_urban100=10.088, w_max_b100=10.251, w_max_set14=10.251, w_max_set5=10.251, w_max_urban100=10.251, w_mean_b100=9.984, w_mean_set14=9.984, w_mean_set5=9.984, w_mean_urban100=9.984
    23 | train=0.007914 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0091 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.72 | t_val=12.05 | mem=383.9 | psnr_set14=27.746, psnr_set5=31.512, psnr_urban100=25.202, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.954 |  | a_actual_b100=8.794, a_actual_set14=8.975, a_actual_set5=8.838, a_actual_urban100=9.185, a_max_b100=9.773, a_max_set14=9.903, a_max_set5=9.914, a_max_urban100=9.969, a_mean_b100=10.070, a_mean_set14=10.070, a_mean_set5=10.070, a_mean_urban100=10.070, w_actual_b100=10.093, w_actual_set14=10.093, w_actual_set5=10.093, w_actual_urban100=10.093, w_max_b100=10.309, w_max_set14=10.309, w_max_set5=10.309, w_max_urban100=10.309, w_mean_b100=9.986, w_mean_set14=9.986, w_mean_set5=9.986, w_mean_urban100=9.986
    24 | train=0.012748 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00948 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.579, psnr_set5=31.219, psnr_urban100=25.183, ssim_set14=0.850, ssim_set5=0.899, ssim_urban100=0.955 |  | a_actual_b100=8.842, a_actual_set14=9.039, a_actual_set5=8.874, a_actual_urban100=9.271, a_max_b100=9.788, a_max_set14=9.957, a_max_set5=9.950, a_max_urban100=9.996, a_mean_b100=10.073, a_mean_set14=10.073, a_mean_set5=10.073, a_mean_urban100=10.073, w_actual_b100=10.106, w_actual_set14=10.106, w_actual_set5=10.106, w_actual_urban100=10.106, w_max_b100=10.260, w_max_set14=10.260, w_max_set5=10.260, w_max_urban100=10.260, w_mean_b100=9.987, w_mean_set14=9.987, w_mean_set5=9.987, w_mean_urban100=9.987
