# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.72 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
     3 | train=0.000809 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0003 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.76 | t_val=12.00 | mem=383.9 | psnr_set14=28.306, psnr_set5=32.341, psnr_urban100=26.135, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.906, a_actual_set14=9.046, a_actual_set5=8.899, a_actual_urban100=9.261, a_max_b100=9.681, a_max_set14=9.772, a_max_set5=9.793, a_max_urban100=9.862, a_mean_b100=10.001, a_mean_set14=10.001, a_mean_set5=10.001, a_mean_urban100=10.001, w_actual_b100=10.000, w_actual_set14=10.000, w_actual_set5=10.000, w_actual_urban100=10.000, w_max_b100=10.001, w_max_set14=10.001, w_max_set5=10.001, w_max_urban100=10.001, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     4 | train=0.000752 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.000376 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=28.300, psnr_set5=32.342, psnr_urban100=26.128, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.913, a_actual_set14=9.049, a_actual_set5=8.907, a_actual_urban100=9.266, a_max_b100=9.683, a_max_set14=9.772, a_max_set5=9.796, a_max_urban100=9.866, a_mean_b100=10.002, a_mean_set14=10.002, a_mean_set5=10.002, a_mean_urban100=10.002, w_actual_b100=10.001, w_actual_set14=10.001, w_actual_set5=10.001, w_actual_urban100=10.001, w_max_b100=10.003, w_max_set14=10.003, w_max_set5=10.003, w_max_urban100=10.003, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     5 | train=0.000849 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.000452 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=28.295, psnr_set5=32.338, psnr_urban100=26.132, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.910, a_actual_set14=9.053, a_actual_set5=8.902, a_actual_urban100=9.267, a_max_b100=9.684, a_max_set14=9.773, a_max_set5=9.806, a_max_urban100=9.864, a_mean_b100=10.003, a_mean_set14=10.003, a_mean_set5=10.003, a_mean_urban100=10.003, w_actual_b100=10.002, w_actual_set14=10.002, w_actual_set5=10.002, w_actual_urban100=10.002, w_max_b100=10.003, w_max_set14=10.003, w_max_set5=10.003, w_max_urban100=10.003, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     6 | train=0.000923 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.000528 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.98 | mem=383.9 | psnr_set14=28.293, psnr_set5=32.336, psnr_urban100=26.130, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.914, a_actual_set14=9.058, a_actual_set5=8.910, a_actual_urban100=9.270, a_max_b100=9.685, a_max_set14=9.777, a_max_set5=9.800, a_max_urban100=9.867, a_mean_b100=10.004, a_mean_set14=10.004, a_mean_set5=10.004, a_mean_urban100=10.004, w_actual_b100=10.002, w_actual_set14=10.002, w_actual_set5=10.002, w_actual_urban100=10.002, w_max_b100=10.006, w_max_set14=10.006, w_max_set5=10.006, w_max_urban100=10.006, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     7 | train=0.001174 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.000604 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=28.305, psnr_set5=32.327, psnr_urban100=26.133, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.916, a_actual_set14=9.058, a_actual_set5=8.911, a_actual_urban100=9.273, a_max_b100=9.688, a_max_set14=9.779, a_max_set5=9.798, a_max_urban100=9.869, a_mean_b100=10.005, a_mean_set14=10.005, a_mean_set5=10.005, a_mean_urban100=10.005, w_actual_b100=10.003, w_actual_set14=10.003, w_actual_set5=10.003, w_actual_urban100=10.003, w_max_b100=10.007, w_max_set14=10.007, w_max_set5=10.007, w_max_urban100=10.007, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     8 | train=0.001094 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00068 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=28.298, psnr_set5=32.335, psnr_urban100=26.116, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.905, a_actual_set14=9.050, a_actual_set5=8.904, a_actual_urban100=9.262, a_max_b100=9.690, a_max_set14=9.782, a_max_set5=9.802, a_max_urban100=9.868, a_mean_b100=10.006, a_mean_set14=10.006, a_mean_set5=10.006, a_mean_urban100=10.006, w_actual_b100=10.004, w_actual_set14=10.004, w_actual_set5=10.004, w_actual_urban100=10.004, w_max_b100=10.008, w_max_set14=10.008, w_max_set5=10.008, w_max_urban100=10.008, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     9 | train=0.001158 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.000756 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=28.296, psnr_set5=32.342, psnr_urban100=26.117, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.911, a_actual_set14=9.050, a_actual_set5=8.909, a_actual_urban100=9.267, a_max_b100=9.689, a_max_set14=9.782, a_max_set5=9.804, a_max_urban100=9.872, a_mean_b100=10.008, a_mean_set14=10.008, a_mean_set5=10.008, a_mean_urban100=10.008, w_actual_b100=10.004, w_actual_set14=10.004, w_actual_set5=10.004, w_actual_urban100=10.004, w_max_b100=10.010, w_max_set14=10.010, w_max_set5=10.010, w_max_urban100=10.010, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
    10 | train=0.001028 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.000832 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=28.293, psnr_set5=32.337, psnr_urban100=26.122, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.916, a_actual_set14=9.052, a_actual_set5=8.917, a_actual_urban100=9.274, a_max_b100=9.690, a_max_set14=9.784, a_max_set5=9.805, a_max_urban100=9.874, a_mean_b100=10.010, a_mean_set14=10.010, a_mean_set5=10.010, a_mean_urban100=10.010, w_actual_b100=10.005, w_actual_set14=10.005, w_actual_set5=10.005, w_actual_urban100=10.005, w_max_b100=10.008, w_max_set14=10.008, w_max_set5=10.008, w_max_urban100=10.008, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    11 | train=0.001481 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.000908 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=28.279, psnr_set5=32.316, psnr_urban100=26.120, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |  | a_actual_b100=8.918, a_actual_set14=9.065, a_actual_set5=8.922, a_actual_urban100=9.276, a_max_b100=9.698, a_max_set14=9.792, a_max_set5=9.809, a_max_urban100=9.879, a_mean_b100=10.012, a_mean_set14=10.012, a_mean_set5=10.012, a_mean_urban100=10.012, w_actual_b100=10.006, w_actual_set14=10.006, w_actual_set5=10.006, w_actual_urban100=10.006, w_max_b100=10.011, w_max_set14=10.011, w_max_set5=10.011, w_max_urban100=10.011, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    12 | train=0.001535 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.000984 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.03 | mem=383.9 | psnr_set14=28.258, psnr_set5=32.313, psnr_urban100=26.097, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.906, a_actual_set14=9.063, a_actual_set5=8.916, a_actual_urban100=9.276, a_max_b100=9.703, a_max_set14=9.801, a_max_set5=9.820, a_max_urban100=9.883, a_mean_b100=10.014, a_mean_set14=10.014, a_mean_set5=10.014, a_mean_urban100=10.014, w_actual_b100=10.008, w_actual_set14=10.008, w_actual_set5=10.008, w_actual_urban100=10.008, w_max_b100=10.020, w_max_set14=10.020, w_max_set5=10.020, w_max_urban100=10.020, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    13 | train=0.002068 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00106 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.01 | mem=383.9 | psnr_set14=28.281, psnr_set5=32.331, psnr_urban100=26.086, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.913, a_actual_set14=9.064, a_actual_set5=8.920, a_actual_urban100=9.282, a_max_b100=9.701, a_max_set14=9.797, a_max_set5=9.818, a_max_urban100=9.885, a_mean_b100=10.016, a_mean_set14=10.016, a_mean_set5=10.016, a_mean_urban100=10.016, w_actual_b100=10.010, w_actual_set14=10.010, w_actual_set5=10.010, w_actual_urban100=10.010, w_max_b100=10.031, w_max_set14=10.031, w_max_set5=10.031, w_max_urban100=10.031, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    14 | train=0.001906 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001136 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_set14=28.275, psnr_set5=32.278, psnr_urban100=26.045, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.937, a_actual_set14=9.091, a_actual_set5=8.944, a_actual_urban100=9.292, a_max_b100=9.715, a_max_set14=9.805, a_max_set5=9.836, a_max_urban100=9.892, a_mean_b100=10.018, a_mean_set14=10.018, a_mean_set5=10.018, a_mean_urban100=10.018, w_actual_b100=10.012, w_actual_set14=10.012, w_actual_set5=10.012, w_actual_urban100=10.012, w_max_b100=10.033, w_max_set14=10.033, w_max_set5=10.033, w_max_urban100=10.033, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    15 | train=0.001906 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001212 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=28.246, psnr_set5=32.258, psnr_urban100=26.053, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.929, a_actual_set14=9.072, a_actual_set5=8.920, a_actual_urban100=9.293, a_max_b100=9.709, a_max_set14=9.800, a_max_set5=9.826, a_max_urban100=9.898, a_mean_b100=10.020, a_mean_set14=10.020, a_mean_set5=10.020, a_mean_urban100=10.020, w_actual_b100=10.013, w_actual_set14=10.013, w_actual_set5=10.013, w_actual_urban100=10.013, w_max_b100=10.032, w_max_set14=10.032, w_max_set5=10.032, w_max_urban100=10.032, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    16 | train=0.002467 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001288 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.03 | mem=383.9 | psnr_set14=28.275, psnr_set5=32.321, psnr_urban100=26.062, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.942, a_actual_set14=9.082, a_actual_set5=8.937, a_actual_urban100=9.309, a_max_b100=9.719, a_max_set14=9.806, a_max_set5=9.840, a_max_urban100=9.909, a_mean_b100=10.023, a_mean_set14=10.023, a_mean_set5=10.023, a_mean_urban100=10.023, w_actual_b100=10.014, w_actual_set14=10.014, w_actual_set5=10.014, w_actual_urban100=10.014, w_max_b100=10.031, w_max_set14=10.031, w_max_set5=10.031, w_max_urban100=10.031, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    17 | train=0.001906 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001364 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=28.276, psnr_set5=32.321, psnr_urban100=26.057, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.925, a_actual_set14=9.072, a_actual_set5=8.943, a_actual_urban100=9.283, a_max_b100=9.714, a_max_set14=9.818, a_max_set5=9.839, a_max_urban100=9.904, a_mean_b100=10.025, a_mean_set14=10.025, a_mean_set5=10.025, a_mean_urban100=10.025, w_actual_b100=10.016, w_actual_set14=10.016, w_actual_set5=10.016, w_actual_urban100=10.016, w_max_b100=10.043, w_max_set14=10.043, w_max_set5=10.043, w_max_urban100=10.043, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    18 | train=0.001874 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00144 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=12.02 | mem=383.9 | psnr_set14=28.297, psnr_set5=32.322, psnr_urban100=26.037, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.923, a_actual_set14=9.063, a_actual_set5=8.933, a_actual_urban100=9.279, a_max_b100=9.724, a_max_set14=9.815, a_max_set5=9.841, a_max_urban100=9.907, a_mean_b100=10.028, a_mean_set14=10.028, a_mean_set5=10.028, a_mean_urban100=10.028, w_actual_b100=10.018, w_actual_set14=10.018, w_actual_set5=10.018, w_actual_urban100=10.018, w_max_b100=10.054, w_max_set14=10.054, w_max_set5=10.054, w_max_urban100=10.054, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    19 | train=0.002102 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001516 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=28.281, psnr_set5=32.287, psnr_urban100=25.999, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.926, a_actual_set14=9.067, a_actual_set5=8.934, a_actual_urban100=9.275, a_max_b100=9.728, a_max_set14=9.818, a_max_set5=9.843, a_max_urban100=9.903, a_mean_b100=10.030, a_mean_set14=10.030, a_mean_set5=10.030, a_mean_urban100=10.030, w_actual_b100=10.019, w_actual_set14=10.019, w_actual_set5=10.019, w_actual_urban100=10.019, w_max_b100=10.036, w_max_set14=10.036, w_max_set5=10.036, w_max_urban100=10.036, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    20 | train=0.001962 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001592 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=12.00 | mem=383.9 | psnr_set14=28.250, psnr_set5=32.257, psnr_urban100=25.963, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.961 |  | a_actual_b100=8.931, a_actual_set14=9.073, a_actual_set5=8.950, a_actual_urban100=9.289, a_max_b100=9.729, a_max_set14=9.820, a_max_set5=9.851, a_max_urban100=9.910, a_mean_b100=10.033, a_mean_set14=10.033, a_mean_set5=10.033, a_mean_urban100=10.033, w_actual_b100=10.022, w_actual_set14=10.022, w_actual_set5=10.022, w_actual_urban100=10.022, w_max_b100=10.047, w_max_set14=10.047, w_max_set5=10.047, w_max_urban100=10.047, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    21 | train=0.002184 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001668 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=28.255, psnr_set5=32.287, psnr_urban100=25.990, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.939, a_actual_set14=9.093, a_actual_set5=8.951, a_actual_urban100=9.291, a_max_b100=9.740, a_max_set14=9.828, a_max_set5=9.854, a_max_urban100=9.916, a_mean_b100=10.035, a_mean_set14=10.035, a_mean_set5=10.035, a_mean_urban100=10.035, w_actual_b100=10.025, w_actual_set14=10.025, w_actual_set5=10.025, w_actual_urban100=10.025, w_max_b100=10.054, w_max_set14=10.054, w_max_set5=10.054, w_max_urban100=10.054, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    22 | train=0.002264 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001744 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.74 | t_val=11.99 | mem=383.9 | psnr_set14=28.250, psnr_set5=32.271, psnr_urban100=26.002, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.960, a_actual_set14=9.101, a_actual_set5=8.969, a_actual_urban100=9.310, a_max_b100=9.740, a_max_set14=9.838, a_max_set5=9.863, a_max_urban100=9.923, a_mean_b100=10.039, a_mean_set14=10.039, a_mean_set5=10.039, a_mean_urban100=10.039, w_actual_b100=10.026, w_actual_set14=10.026, w_actual_set5=10.026, w_actual_urban100=10.026, w_max_b100=10.051, w_max_set14=10.051, w_max_set5=10.051, w_max_urban100=10.051, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    23 | train=0.002599 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00182 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.05 | mem=383.9 | psnr_set14=28.244, psnr_set5=32.244, psnr_urban100=25.971, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.945, a_actual_set14=9.092, a_actual_set5=8.953, a_actual_urban100=9.296, a_max_b100=9.745, a_max_set14=9.846, a_max_set5=9.869, a_max_urban100=9.928, a_mean_b100=10.042, a_mean_set14=10.041, a_mean_set5=10.041, a_mean_urban100=10.042, w_actual_b100=10.027, w_actual_set14=10.027, w_actual_set5=10.027, w_actual_urban100=10.027, w_max_b100=10.051, w_max_set14=10.051, w_max_set5=10.051, w_max_urban100=10.051, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    24 | train=0.003211 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.001896 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=28.258, psnr_set5=32.304, psnr_urban100=26.012, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.917, a_actual_set14=9.072, a_actual_set5=8.927, a_actual_urban100=9.281, a_max_b100=9.748, a_max_set14=9.856, a_max_set5=9.869, a_max_urban100=9.932, a_mean_b100=10.044, a_mean_set14=10.044, a_mean_set5=10.044, a_mean_urban100=10.044, w_actual_b100=10.029, w_actual_set14=10.029, w_actual_set5=10.029, w_actual_urban100=10.029, w_max_b100=10.061, w_max_set14=10.061, w_max_set5=10.061, w_max_urban100=10.061, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
