# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.75 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
     3 | train=0.001228 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0015 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.72 | t_val=11.98 | mem=383.9 | psnr_b100=27.614, psnr_set14=28.300, psnr_set5=32.333, psnr_urban100=26.112, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.912, a_actual_set14=9.060, a_actual_set5=8.906, a_actual_urban100=9.273, a_max_b100=9.687, a_max_set14=9.781, a_max_set5=9.802, a_max_urban100=9.870, a_mean_b100=10.004, a_mean_set14=10.004, a_mean_set5=10.004, a_mean_urban100=10.004, w_actual_b100=10.003, w_actual_set14=10.003, w_actual_set5=10.003, w_actual_urban100=10.003, w_max_b100=10.006, w_max_set14=10.006, w_max_set5=10.006, w_max_urban100=10.006, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     4 | train=0.001962 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00188 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.97 | mem=383.9 | psnr_b100=27.606, psnr_set14=28.282, psnr_set5=32.318, psnr_urban100=26.091, ssim_b100=0.737, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |  | a_actual_b100=8.922, a_actual_set14=9.061, a_actual_set5=8.912, a_actual_urban100=9.277, a_max_b100=9.695, a_max_set14=9.782, a_max_set5=9.800, a_max_urban100=9.871, a_mean_b100=10.006, a_mean_set14=10.006, a_mean_set5=10.006, a_mean_urban100=10.006, w_actual_b100=10.005, w_actual_set14=10.005, w_actual_set5=10.005, w_actual_urban100=10.005, w_max_b100=10.008, w_max_set14=10.008, w_max_set5=10.008, w_max_urban100=10.008, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     5 | train=0.002147 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00226 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_b100=27.574, psnr_set14=28.217, psnr_set5=32.266, psnr_urban100=26.028, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.921, a_actual_set14=9.065, a_actual_set5=8.911, a_actual_urban100=9.280, a_max_b100=9.705, a_max_set14=9.785, a_max_set5=9.804, a_max_urban100=9.880, a_mean_b100=10.009, a_mean_set14=10.009, a_mean_set5=10.009, a_mean_urban100=10.009, w_actual_b100=10.008, w_actual_set14=10.008, w_actual_set5=10.008, w_actual_urban100=10.008, w_max_b100=10.020, w_max_set14=10.020, w_max_set5=10.020, w_max_urban100=10.020, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     6 | train=0.002341 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00264 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.98 | mem=383.9 | psnr_b100=27.577, psnr_set14=28.265, psnr_set5=32.263, psnr_urban100=26.036, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.883, a_actual_set14=9.032, a_actual_set5=8.893, a_actual_urban100=9.257, a_max_b100=9.690, a_max_set14=9.788, a_max_set5=9.811, a_max_urban100=9.874, a_mean_b100=10.012, a_mean_set14=10.012, a_mean_set5=10.012, a_mean_urban100=10.012, w_actual_b100=10.011, w_actual_set14=10.011, w_actual_set5=10.011, w_actual_urban100=10.011, w_max_b100=10.036, w_max_set14=10.036, w_max_set5=10.036, w_max_urban100=10.036, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     7 | train=0.002964 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00302 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.98 | mem=383.9 | psnr_b100=27.572, psnr_set14=28.195, psnr_set5=32.275, psnr_urban100=26.034, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |  | a_actual_b100=8.926, a_actual_set14=9.082, a_actual_set5=8.914, a_actual_urban100=9.305, a_max_b100=9.709, a_max_set14=9.800, a_max_set5=9.812, a_max_urban100=9.896, a_mean_b100=10.015, a_mean_set14=10.015, a_mean_set5=10.015, a_mean_urban100=10.015, w_actual_b100=10.017, w_actual_set14=10.017, w_actual_set5=10.017, w_actual_urban100=10.017, w_max_b100=10.074, w_max_set14=10.074, w_max_set5=10.074, w_max_urban100=10.074, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
     8 | train=0.002660 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0034 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_b100=27.494, psnr_set14=28.163, psnr_set5=32.145, psnr_urban100=25.839, ssim_b100=0.733, ssim_set14=0.858, ssim_set5=0.911, ssim_urban100=0.960 |  | a_actual_b100=8.950, a_actual_set14=9.105, a_actual_set5=8.945, a_actual_urban100=9.315, a_max_b100=9.718, a_max_set14=9.820, a_max_set5=9.833, a_max_urban100=9.892, a_mean_b100=10.019, a_mean_set14=10.019, a_mean_set5=10.019, a_mean_urban100=10.019, w_actual_b100=10.019, w_actual_set14=10.019, w_actual_set5=10.019, w_actual_urban100=10.019, w_max_b100=10.074, w_max_set14=10.074, w_max_set5=10.074, w_max_urban100=10.074, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
     9 | train=0.004365 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00378 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.98 | mem=383.9 | psnr_b100=27.516, psnr_set14=28.209, psnr_set5=32.247, psnr_urban100=25.891, ssim_b100=0.734, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.960 |  | a_actual_b100=8.921, a_actual_set14=9.083, a_actual_set5=8.949, a_actual_urban100=9.282, a_max_b100=9.708, a_max_set14=9.805, a_max_set5=9.841, a_max_urban100=9.889, a_mean_b100=10.022, a_mean_set14=10.022, a_mean_set5=10.022, a_mean_urban100=10.022, w_actual_b100=10.021, w_actual_set14=10.021, w_actual_set5=10.021, w_actual_urban100=10.021, w_max_b100=10.065, w_max_set14=10.065, w_max_set5=10.065, w_max_urban100=10.065, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
    10 | train=0.004168 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00416 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=12.00 | mem=383.9 | psnr_b100=27.537, psnr_set14=28.195, psnr_set5=32.213, psnr_urban100=25.945, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.961 |  | a_actual_b100=8.956, a_actual_set14=9.114, a_actual_set5=8.957, a_actual_urban100=9.326, a_max_b100=9.729, a_max_set14=9.842, a_max_set5=9.835, a_max_urban100=9.914, a_mean_b100=10.025, a_mean_set14=10.025, a_mean_set5=10.025, a_mean_urban100=10.025, w_actual_b100=10.025, w_actual_set14=10.025, w_actual_set5=10.025, w_actual_urban100=10.025, w_max_b100=10.059, w_max_set14=10.059, w_max_set5=10.059, w_max_urban100=10.059, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
    11 | train=0.004349 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00454 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.99 | mem=383.9 | psnr_b100=27.475, psnr_set14=28.142, psnr_set5=32.153, psnr_urban100=25.851, ssim_b100=0.734, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.960 |  | a_actual_b100=9.004, a_actual_set14=9.142, a_actual_set5=8.971, a_actual_urban100=9.360, a_max_b100=9.769, a_max_set14=9.843, a_max_set5=9.847, a_max_urban100=9.938, a_mean_b100=10.028, a_mean_set14=10.028, a_mean_set5=10.028, a_mean_urban100=10.028, w_actual_b100=10.028, w_actual_set14=10.028, w_actual_set5=10.028, w_actual_urban100=10.028, w_max_b100=10.055, w_max_set14=10.055, w_max_set5=10.055, w_max_urban100=10.055, w_mean_b100=9.977, w_mean_set14=9.977, w_mean_set5=9.977, w_mean_urban100=9.977
    12 | train=0.004733 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00492 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.97 | mem=383.9 | psnr_b100=27.513, psnr_set14=28.162, psnr_set5=32.236, psnr_urban100=25.932, ssim_b100=0.734, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.960 |  | a_actual_b100=8.940, a_actual_set14=9.106, a_actual_set5=8.960, a_actual_urban100=9.332, a_max_b100=9.723, a_max_set14=9.830, a_max_set5=9.855, a_max_urban100=9.918, a_mean_b100=10.031, a_mean_set14=10.031, a_mean_set5=10.031, a_mean_urban100=10.031, w_actual_b100=10.032, w_actual_set14=10.032, w_actual_set5=10.032, w_actual_urban100=10.032, w_max_b100=10.067, w_max_set14=10.067, w_max_set5=10.067, w_max_urban100=10.067, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    13 | train=0.003871 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0053 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_b100=27.496, psnr_set14=28.121, psnr_set5=32.229, psnr_urban100=25.829, ssim_b100=0.733, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.959 |  | a_actual_b100=8.904, a_actual_set14=9.087, a_actual_set5=8.923, a_actual_urban100=9.299, a_max_b100=9.730, a_max_set14=9.841, a_max_set5=9.871, a_max_urban100=9.918, a_mean_b100=10.035, a_mean_set14=10.035, a_mean_set5=10.035, a_mean_urban100=10.035, w_actual_b100=10.032, w_actual_set14=10.032, w_actual_set5=10.032, w_actual_urban100=10.032, w_max_b100=10.066, w_max_set14=10.066, w_max_set5=10.066, w_max_urban100=10.066, w_mean_b100=9.978, w_mean_set14=9.978, w_mean_set5=9.978, w_mean_urban100=9.978
    14 | train=0.004829 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00568 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=11.98 | mem=383.9 | psnr_b100=27.398, psnr_set14=28.090, psnr_set5=32.033, psnr_urban100=25.702, ssim_b100=0.731, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.958 |  | a_actual_b100=8.912, a_actual_set14=9.068, a_actual_set5=8.915, a_actual_urban100=9.288, a_max_b100=9.742, a_max_set14=9.854, a_max_set5=9.869, a_max_urban100=9.928, a_mean_b100=10.039, a_mean_set14=10.039, a_mean_set5=10.039, a_mean_urban100=10.039, w_actual_b100=10.037, w_actual_set14=10.037, w_actual_set5=10.037, w_actual_urban100=10.037, w_max_b100=10.082, w_max_set14=10.082, w_max_set5=10.082, w_max_urban100=10.082, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    15 | train=0.005082 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00606 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.00 | mem=383.9 | psnr_b100=27.403, psnr_set14=28.015, psnr_set5=32.066, psnr_urban100=25.659, ssim_b100=0.732, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.958 |  | a_actual_b100=8.976, a_actual_set14=9.136, a_actual_set5=8.972, a_actual_urban100=9.365, a_max_b100=9.780, a_max_set14=9.888, a_max_set5=9.878, a_max_urban100=9.965, a_mean_b100=10.045, a_mean_set14=10.045, a_mean_set5=10.045, a_mean_urban100=10.045, w_actual_b100=10.045, w_actual_set14=10.045, w_actual_set5=10.045, w_actual_urban100=10.045, w_max_b100=10.124, w_max_set14=10.124, w_max_set5=10.124, w_max_urban100=10.124, w_mean_b100=9.979, w_mean_set14=9.979, w_mean_set5=9.979, w_mean_urban100=9.979
    16 | train=0.005906 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00644 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.98 | mem=383.9 | psnr_b100=27.312, psnr_set14=27.968, psnr_set5=31.801, psnr_urban100=25.542, ssim_b100=0.729, ssim_set14=0.855, ssim_set5=0.907, ssim_urban100=0.958 |  | a_actual_b100=8.889, a_actual_set14=9.049, a_actual_set5=8.908, a_actual_urban100=9.265, a_max_b100=9.744, a_max_set14=9.849, a_max_set5=9.880, a_max_urban100=9.928, a_mean_b100=10.049, a_mean_set14=10.049, a_mean_set5=10.049, a_mean_urban100=10.049, w_actual_b100=10.048, w_actual_set14=10.048, w_actual_set5=10.048, w_actual_urban100=10.048, w_max_b100=10.099, w_max_set14=10.099, w_max_set5=10.099, w_max_urban100=10.099, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    17 | train=0.008246 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00682 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=12.00 | mem=383.9 | psnr_b100=27.337, psnr_set14=27.947, psnr_set5=31.690, psnr_urban100=25.605, ssim_b100=0.728, ssim_set14=0.853, ssim_set5=0.904, ssim_urban100=0.958 |  | a_actual_b100=8.928, a_actual_set14=9.093, a_actual_set5=8.938, a_actual_urban100=9.315, a_max_b100=9.768, a_max_set14=9.885, a_max_set5=9.904, a_max_urban100=9.960, a_mean_b100=10.054, a_mean_set14=10.054, a_mean_set5=10.054, a_mean_urban100=10.054, w_actual_b100=10.051, w_actual_set14=10.051, w_actual_set5=10.051, w_actual_urban100=10.051, w_max_b100=10.111, w_max_set14=10.111, w_max_set5=10.111, w_max_urban100=10.111, w_mean_b100=9.980, w_mean_set14=9.980, w_mean_set5=9.980, w_mean_urban100=9.980
    18 | train=0.008842 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0072 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.01 | mem=383.9 | psnr_b100=27.183, psnr_set14=27.825, psnr_set5=31.539, psnr_urban100=25.429, ssim_b100=0.715, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.956 |  | a_actual_b100=8.948, a_actual_set14=9.109, a_actual_set5=8.960, a_actual_urban100=9.358, a_max_b100=9.779, a_max_set14=9.895, a_max_set5=9.892, a_max_urban100=9.966, a_mean_b100=10.053, a_mean_set14=10.053, a_mean_set5=10.053, a_mean_urban100=10.053, w_actual_b100=10.057, w_actual_set14=10.057, w_actual_set5=10.057, w_actual_urban100=10.057, w_max_b100=10.118, w_max_set14=10.118, w_max_set5=10.118, w_max_urban100=10.118, w_mean_b100=9.981, w_mean_set14=9.981, w_mean_set5=9.981, w_mean_urban100=9.981
    19 | train=0.010171 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00758 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_b100=27.354, psnr_set14=27.962, psnr_set5=31.811, psnr_urban100=25.502, ssim_b100=0.726, ssim_set14=0.853, ssim_set5=0.903, ssim_urban100=0.957 |  | a_actual_b100=8.902, a_actual_set14=9.110, a_actual_set5=8.944, a_actual_urban100=9.329, a_max_b100=9.776, a_max_set14=9.929, a_max_set5=9.916, a_max_urban100=9.975, a_mean_b100=10.054, a_mean_set14=10.054, a_mean_set5=10.054, a_mean_urban100=10.054, w_actual_b100=10.070, w_actual_set14=10.070, w_actual_set5=10.070, w_actual_urban100=10.070, w_max_b100=10.143, w_max_set14=10.143, w_max_set5=10.143, w_max_urban100=10.143, w_mean_b100=9.981, w_mean_set14=9.981, w_mean_set5=9.981, w_mean_urban100=9.981
    20 | train=0.010965 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00796 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.96 | mem=383.9 | psnr_b100=27.296, psnr_set14=27.910, psnr_set5=31.744, psnr_urban100=25.501, ssim_b100=0.724, ssim_set14=0.851, ssim_set5=0.900, ssim_urban100=0.957 |  | a_actual_b100=8.933, a_actual_set14=9.118, a_actual_set5=8.931, a_actual_urban100=9.298, a_max_b100=9.782, a_max_set14=9.904, a_max_set5=9.889, a_max_urban100=9.963, a_mean_b100=10.056, a_mean_set14=10.056, a_mean_set5=10.056, a_mean_urban100=10.056, w_actual_b100=10.080, w_actual_set14=10.080, w_actual_set5=10.080, w_actual_urban100=10.080, w_max_b100=10.170, w_max_set14=10.170, w_max_set5=10.170, w_max_urban100=10.170, w_mean_b100=9.983, w_mean_set14=9.983, w_mean_set5=9.983, w_mean_urban100=9.983
    21 | train=0.009410 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00834 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.96 | mem=383.9 | psnr_b100=27.269, psnr_set14=27.817, psnr_set5=31.722, psnr_urban100=25.453, ssim_b100=0.726, ssim_set14=0.853, ssim_set5=0.904, ssim_urban100=0.956 |  | a_actual_b100=8.904, a_actual_set14=9.098, a_actual_set5=8.942, a_actual_urban100=9.294, a_max_b100=9.774, a_max_set14=9.942, a_max_set5=9.926, a_max_urban100=9.964, a_mean_b100=10.058, a_mean_set14=10.058, a_mean_set5=10.058, a_mean_urban100=10.058, w_actual_b100=10.081, w_actual_set14=10.081, w_actual_set5=10.081, w_actual_urban100=10.081, w_max_b100=10.190, w_max_set14=10.190, w_max_set5=10.190, w_max_urban100=10.190, w_mean_b100=9.984, w_mean_set14=9.984, w_mean_set5=9.984, w_mean_urban100=9.984
    22 | train=0.007883 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00872 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.73 | t_val=11.98 | mem=383.9 | psnr_b100=27.187, psnr_set14=27.720, psnr_set5=31.439, psnr_urban100=25.309, ssim_b100=0.723, ssim_set14=0.851, ssim_set5=0.900, ssim_urban100=0.956 |  | a_actual_b100=8.890, a_actual_set14=9.095, a_actual_set5=8.915, a_actual_urban100=9.291, a_max_b100=9.785, a_max_set14=9.937, a_max_set5=9.974, a_max_urban100=9.971, a_mean_b100=10.060, a_mean_set14=10.060, a_mean_set5=10.060, a_mean_urban100=10.060, w_actual_b100=10.077, w_actual_set14=10.077, w_actual_set5=10.077, w_actual_urban100=10.077, w_max_b100=10.207, w_max_set14=10.207, w_max_set5=10.207, w_max_urban100=10.207, w_mean_b100=9.984, w_mean_set14=9.984, w_mean_set5=9.984, w_mean_urban100=9.984
    23 | train=0.007429 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0091 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.97 | mem=383.9 | psnr_b100=27.301, psnr_set14=27.903, psnr_set5=31.799, psnr_urban100=25.456, ssim_b100=0.726, ssim_set14=0.854, ssim_set5=0.905, ssim_urban100=0.957 |  | a_actual_b100=8.944, a_actual_set14=9.093, a_actual_set5=8.947, a_actual_urban100=9.321, a_max_b100=9.805, a_max_set14=9.952, a_max_set5=9.946, a_max_urban100=9.987, a_mean_b100=10.063, a_mean_set14=10.063, a_mean_set5=10.063, a_mean_urban100=10.063, w_actual_b100=10.085, w_actual_set14=10.085, w_actual_set5=10.085, w_actual_urban100=10.085, w_max_b100=10.218, w_max_set14=10.218, w_max_set5=10.218, w_max_urban100=10.218, w_mean_b100=9.984, w_mean_set14=9.984, w_mean_set5=9.984, w_mean_urban100=9.984
