     0 | train=nan | val=nan | lr=nan | t_train=nan | t_val=1.71 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
     5 | train=0.000795 | val=nan | lr=0.000452 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.616, psnr_set14=28.301, psnr_set5=32.336, psnr_urban100=26.136, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |
     6 | train=0.000786 | val=nan | lr=0.000528 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=27.619, psnr_set14=28.304, psnr_set5=32.352, psnr_urban100=26.140, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.915, ssim_urban100=0.963 |
     7 | train=0.001064 | val=nan | lr=0.000604 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=27.616, psnr_set14=28.292, psnr_set5=32.335, psnr_urban100=26.125, ssim_b100=0.737, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |
     8 | train=0.001004 | val=nan | lr=0.00068 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.611, psnr_set14=28.288, psnr_set5=32.328, psnr_urban100=26.117, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |
     9 | train=0.001390 | val=nan | lr=0.000756 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=27.613, psnr_set14=28.293, psnr_set5=32.353, psnr_urban100=26.118, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.915, ssim_urban100=0.963 |
    10 | train=0.001261 | val=nan | lr=0.000832 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=27.606, psnr_set14=28.305, psnr_set5=32.335, psnr_urban100=26.114, ssim_b100=0.737, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |
    11 | train=0.001560 | val=nan | lr=0.000908 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.606, psnr_set14=28.300, psnr_set5=32.333, psnr_urban100=26.117, ssim_b100=0.737, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |
    12 | train=0.001464 | val=nan | lr=0.000984 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.594, psnr_set14=28.252, psnr_set5=32.298, psnr_urban100=26.103, ssim_b100=0.737, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.962 |
    13 | train=0.001684 | val=nan | lr=0.00106 | t_train=12.84 | t_val=12.17 | mem=383.9 | psnr_b100=27.596, psnr_set14=28.251, psnr_set5=32.308, psnr_urban100=26.109, ssim_b100=0.737, ssim_set14=0.861, ssim_set5=0.914, ssim_urban100=0.963 |
    14 | train=0.001903 | val=nan | lr=0.001136 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=27.576, psnr_set14=28.259, psnr_set5=32.261, psnr_urban100=26.053, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |
    15 | train=0.002047 | val=nan | lr=0.001212 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=27.581, psnr_set14=28.269, psnr_set5=32.290, psnr_urban100=26.060, ssim_b100=0.737, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |
    16 | train=0.001840 | val=nan | lr=0.001288 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=27.579, psnr_set14=28.246, psnr_set5=32.317, psnr_urban100=26.071, ssim_b100=0.737, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |
    17 | train=0.002342 | val=nan | lr=0.001364 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=27.564, psnr_set14=28.220, psnr_set5=32.275, psnr_urban100=26.006, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.961 |
    18 | train=0.002474 | val=nan | lr=0.00144 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=27.585, psnr_set14=28.263, psnr_set5=32.298, psnr_urban100=26.058, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |
    19 | train=0.002271 | val=nan | lr=0.001516 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=27.588, psnr_set14=28.263, psnr_set5=32.319, psnr_urban100=26.055, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.962 |
    20 | train=0.001937 | val=nan | lr=0.001592 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=27.578, psnr_set14=28.247, psnr_set5=32.264, psnr_urban100=26.035, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |
    21 | train=0.002562 | val=nan | lr=0.001668 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=27.578, psnr_set14=28.234, psnr_set5=32.252, psnr_urban100=26.023, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |
    22 | train=0.002975 | val=nan | lr=0.001744 | t_train=12.82 | t_val=12.14 | mem=383.9 | psnr_b100=27.556, psnr_set14=28.251, psnr_set5=32.233, psnr_urban100=26.009, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |
    23 | train=0.002227 | val=nan | lr=0.00182 | t_train=12.93 | t_val=12.17 | mem=383.9 | psnr_b100=27.578, psnr_set14=28.218, psnr_set5=32.260, psnr_urban100=26.063, ssim_b100=0.736, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.962 |
    24 | train=0.002465 | val=nan | lr=0.001896 | t_train=12.78 | t_val=12.14 | mem=383.9 | psnr_b100=27.570, psnr_set14=28.210, psnr_set5=32.301, psnr_urban100=26.012, ssim_b100=0.736, ssim_set14=0.859, ssim_set5=0.914, ssim_urban100=0.961 |
    25 | train=0.002336 | val=nan | lr=0.001972 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=27.535, psnr_set14=28.177, psnr_set5=32.243, psnr_urban100=25.960, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |
    26 | train=0.004116 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=27.548, psnr_set14=28.249, psnr_set5=32.257, psnr_urban100=25.976, ssim_b100=0.735, ssim_set14=0.860, ssim_set5=0.913, ssim_urban100=0.961 |
    27 | train=0.003585 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.521, psnr_set14=28.236, psnr_set5=32.282, psnr_urban100=25.976, ssim_b100=0.735, ssim_set14=0.860, ssim_set5=0.914, ssim_urban100=0.961 |
    28 | train=0.005574 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.525, psnr_set14=28.215, psnr_set5=32.242, psnr_urban100=25.987, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |
    29 | train=0.006123 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=27.513, psnr_set14=28.213, psnr_set5=32.198, psnr_urban100=25.940, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.960 |
    30 | train=0.006913 | val=nan | lr=0.002 | t_train=12.98 | t_val=12.34 | mem=383.9 | psnr_b100=27.503, psnr_set14=28.174, psnr_set5=32.179, psnr_urban100=25.904, ssim_b100=0.734, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.960 |
    31 | train=0.007624 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=27.541, psnr_set14=28.217, psnr_set5=32.214, psnr_urban100=25.948, ssim_b100=0.736, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |
    32 | train=0.008347 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=27.528, psnr_set14=28.168, psnr_set5=32.242, psnr_urban100=25.941, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.960 |
    33 | train=0.009830 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.19 | mem=383.9 | psnr_b100=27.503, psnr_set14=28.140, psnr_set5=32.207, psnr_urban100=25.884, ssim_b100=0.735, ssim_set14=0.858, ssim_set5=0.913, ssim_urban100=0.960 |
    34 | train=0.011244 | val=nan | lr=0.002 | t_train=12.95 | t_val=12.21 | mem=383.9 | psnr_b100=27.517, psnr_set14=28.187, psnr_set5=32.258, psnr_urban100=25.933, ssim_b100=0.734, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.960 |
    35 | train=0.011062 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=27.509, psnr_set14=28.193, psnr_set5=32.249, psnr_urban100=25.923, ssim_b100=0.734, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.960 |
    36 | train=0.011856 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=27.496, psnr_set14=28.171, psnr_set5=32.234, psnr_urban100=25.932, ssim_b100=0.735, ssim_set14=0.859, ssim_set5=0.913, ssim_urban100=0.961 |
    37 | train=0.013169 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=27.484, psnr_set14=28.172, psnr_set5=32.143, psnr_urban100=25.865, ssim_b100=0.734, ssim_set14=0.859, ssim_set5=0.912, ssim_urban100=0.960 |
    38 | train=0.014005 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.489, psnr_set14=28.135, psnr_set5=32.108, psnr_urban100=25.879, ssim_b100=0.735, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.960 |
    39 | train=0.014694 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=27.447, psnr_set14=28.076, psnr_set5=32.033, psnr_urban100=25.836, ssim_b100=0.733, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.959 |
    40 | train=0.015904 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.16 | mem=383.9 | psnr_b100=27.488, psnr_set14=28.177, psnr_set5=32.164, psnr_urban100=25.899, ssim_b100=0.734, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.960 |
    41 | train=0.016032 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.460, psnr_set14=28.155, psnr_set5=32.188, psnr_urban100=25.834, ssim_b100=0.733, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.959 |
    42 | train=0.016570 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=27.473, psnr_set14=28.135, psnr_set5=32.140, psnr_urban100=25.815, ssim_b100=0.733, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.959 |
    43 | train=0.018938 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.24 | mem=383.9 | psnr_b100=27.480, psnr_set14=28.137, psnr_set5=32.163, psnr_urban100=25.850, ssim_b100=0.734, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.959 |
    44 | train=0.019335 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.10 | mem=383.9 | psnr_b100=27.491, psnr_set14=28.091, psnr_set5=32.085, psnr_urban100=25.807, ssim_b100=0.734, ssim_set14=0.858, ssim_set5=0.911, ssim_urban100=0.960 |
    45 | train=0.019627 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=27.486, psnr_set14=28.128, psnr_set5=32.171, psnr_urban100=25.791, ssim_b100=0.733, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.958 |
    46 | train=0.020246 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.21 | mem=383.9 | psnr_b100=27.457, psnr_set14=28.113, psnr_set5=32.157, psnr_urban100=25.797, ssim_b100=0.733, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.959 |
    47 | train=0.020392 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=27.474, psnr_set14=28.083, psnr_set5=32.153, psnr_urban100=25.843, ssim_b100=0.733, ssim_set14=0.858, ssim_set5=0.912, ssim_urban100=0.959 |
    48 | train=0.021466 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.470, psnr_set14=28.079, psnr_set5=32.126, psnr_urban100=25.844, ssim_b100=0.733, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.959 |
    49 | train=0.022512 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.16 | mem=383.9 | psnr_b100=27.438, psnr_set14=28.038, psnr_set5=32.101, psnr_urban100=25.715, ssim_b100=0.732, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.958 |
    50 | train=0.022941 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.407, psnr_set14=28.063, psnr_set5=32.099, psnr_urban100=25.722, ssim_b100=0.732, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.958 |
    51 | train=0.023579 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.08 | mem=383.9 | psnr_b100=27.393, psnr_set14=28.032, psnr_set5=32.131, psnr_urban100=25.670, ssim_b100=0.731, ssim_set14=0.856, ssim_set5=0.911, ssim_urban100=0.958 |
    52 | train=0.024632 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=27.414, psnr_set14=28.017, psnr_set5=32.053, psnr_urban100=25.707, ssim_b100=0.732, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.958 |
    53 | train=0.024883 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.388, psnr_set14=28.024, psnr_set5=32.122, psnr_urban100=25.675, ssim_b100=0.731, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.958 |
    54 | train=0.025386 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.11 | mem=383.9 | psnr_b100=27.398, psnr_set14=28.041, psnr_set5=32.163, psnr_urban100=25.662, ssim_b100=0.731, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.958 |
    55 | train=0.025542 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=27.379, psnr_set14=28.012, psnr_set5=32.048, psnr_urban100=25.578, ssim_b100=0.730, ssim_set14=0.856, ssim_set5=0.910, ssim_urban100=0.957 |
    56 | train=0.026347 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=27.266, psnr_set14=27.944, psnr_set5=32.036, psnr_urban100=25.470, ssim_b100=0.728, ssim_set14=0.854, ssim_set5=0.910, ssim_urban100=0.956 |
    57 | train=0.027218 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=27.375, psnr_set14=28.035, psnr_set5=32.105, psnr_urban100=25.642, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.957 |
    58 | train=0.027405 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=27.365, psnr_set14=28.039, psnr_set5=32.102, psnr_urban100=25.574, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.957 |
    59 | train=0.027750 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=27.350, psnr_set14=28.030, psnr_set5=32.093, psnr_urban100=25.554, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.957 |
    60 | train=0.028911 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=27.346, psnr_set14=28.021, psnr_set5=32.040, psnr_urban100=25.553, ssim_b100=0.729, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.957 |
    61 | train=0.029092 | val=nan | lr=0.002 | t_train=12.73 | t_val=12.08 | mem=383.9 | psnr_b100=27.382, psnr_set14=28.063, psnr_set5=32.102, psnr_urban100=25.636, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.958 |
    62 | train=0.029774 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.369, psnr_set14=28.005, psnr_set5=32.043, psnr_urban100=25.576, ssim_b100=0.730, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.957 |
    63 | train=0.029282 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=27.392, psnr_set14=28.070, psnr_set5=32.072, psnr_urban100=25.637, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.958 |
    64 | train=0.029440 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.18 | mem=383.9 | psnr_b100=27.345, psnr_set14=28.036, psnr_set5=32.036, psnr_urban100=25.557, ssim_b100=0.729, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.957 |
    65 | train=0.029636 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.15 | mem=383.9 | psnr_b100=27.402, psnr_set14=28.083, psnr_set5=32.082, psnr_urban100=25.618, ssim_b100=0.731, ssim_set14=0.857, ssim_set5=0.911, ssim_urban100=0.958 |
    66 | train=0.029593 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=27.395, psnr_set14=28.066, psnr_set5=32.081, psnr_urban100=25.613, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.957 |
    67 | train=0.030888 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.392, psnr_set14=28.085, psnr_set5=31.997, psnr_urban100=25.601, ssim_b100=0.731, ssim_set14=0.857, ssim_set5=0.909, ssim_urban100=0.958 |
    68 | train=0.029201 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=27.332, psnr_set14=28.027, psnr_set5=31.979, psnr_urban100=25.506, ssim_b100=0.729, ssim_set14=0.855, ssim_set5=0.909, ssim_urban100=0.956 |
    69 | train=0.030674 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=27.361, psnr_set14=28.069, psnr_set5=32.037, psnr_urban100=25.571, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.957 |
    70 | train=0.030326 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=27.394, psnr_set14=28.104, psnr_set5=32.102, psnr_urban100=25.615, ssim_b100=0.731, ssim_set14=0.858, ssim_set5=0.911, ssim_urban100=0.958 |
    71 | train=0.031073 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=27.360, psnr_set14=28.022, psnr_set5=32.065, psnr_urban100=25.527, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.957 |
    72 | train=0.030382 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.13 | mem=383.9 | psnr_b100=27.371, psnr_set14=28.073, psnr_set5=32.017, psnr_urban100=25.554, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.909, ssim_urban100=0.958 |
    73 | train=0.030326 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=27.399, psnr_set14=28.071, psnr_set5=32.046, psnr_urban100=25.594, ssim_b100=0.731, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.958 |
    74 | train=0.030144 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.364, psnr_set14=28.043, psnr_set5=31.922, psnr_urban100=25.590, ssim_b100=0.730, ssim_set14=0.857, ssim_set5=0.908, ssim_urban100=0.957 |
    75 | train=0.030186 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.416, psnr_set14=28.076, psnr_set5=31.996, psnr_urban100=25.610, ssim_b100=0.731, ssim_set14=0.857, ssim_set5=0.910, ssim_urban100=0.958 |
    76 | train=0.029482 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=27.352, psnr_set14=27.984, psnr_set5=31.846, psnr_urban100=25.511, ssim_b100=0.730, ssim_set14=0.855, ssim_set5=0.906, ssim_urban100=0.958 |
    77 | train=0.029775 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=27.418, psnr_set14=28.073, psnr_set5=32.013, psnr_urban100=25.611, ssim_b100=0.731, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.958 |
    78 | train=0.029179 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=27.396, psnr_set14=28.056, psnr_set5=31.955, psnr_urban100=25.565, ssim_b100=0.730, ssim_set14=0.856, ssim_set5=0.909, ssim_urban100=0.958 |
    79 | train=0.029166 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.375, psnr_set14=28.009, psnr_set5=31.930, psnr_urban100=25.523, ssim_b100=0.730, ssim_set14=0.856, ssim_set5=0.908, ssim_urban100=0.957 |
    80 | train=0.029481 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.360, psnr_set14=27.969, psnr_set5=31.863, psnr_urban100=25.476, ssim_b100=0.730, ssim_set14=0.855, ssim_set5=0.907, ssim_urban100=0.957 |
    81 | train=0.028765 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.349, psnr_set14=27.975, psnr_set5=31.896, psnr_urban100=25.473, ssim_b100=0.729, ssim_set14=0.855, ssim_set5=0.908, ssim_urban100=0.957 |
    82 | train=0.028715 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.388, psnr_set14=28.026, psnr_set5=31.930, psnr_urban100=25.506, ssim_b100=0.730, ssim_set14=0.855, ssim_set5=0.908, ssim_urban100=0.956 |
    83 | train=0.027531 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.308, psnr_set14=27.886, psnr_set5=31.762, psnr_urban100=25.373, ssim_b100=0.728, ssim_set14=0.854, ssim_set5=0.905, ssim_urban100=0.955 |
    84 | train=0.027736 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=27.362, psnr_set14=27.949, psnr_set5=31.832, psnr_urban100=25.450, ssim_b100=0.730, ssim_set14=0.855, ssim_set5=0.906, ssim_urban100=0.956 |
    85 | train=0.026136 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.16 | mem=383.9 | psnr_b100=27.365, psnr_set14=27.954, psnr_set5=31.818, psnr_urban100=25.461, ssim_b100=0.730, ssim_set14=0.855, ssim_set5=0.906, ssim_urban100=0.957 |
    86 | train=0.025565 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=27.355, psnr_set14=27.961, psnr_set5=31.802, psnr_urban100=25.442, ssim_b100=0.729, ssim_set14=0.856, ssim_set5=0.907, ssim_urban100=0.956 |
    87 | train=0.025921 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=27.302, psnr_set14=27.892, psnr_set5=31.717, psnr_urban100=25.366, ssim_b100=0.728, ssim_set14=0.855, ssim_set5=0.905, ssim_urban100=0.956 |
    88 | train=0.024872 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=27.294, psnr_set14=27.886, psnr_set5=31.766, psnr_urban100=25.315, ssim_b100=0.728, ssim_set14=0.854, ssim_set5=0.906, ssim_urban100=0.954 |
    89 | train=0.024465 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.227, psnr_set14=27.776, psnr_set5=31.524, psnr_urban100=25.171, ssim_b100=0.726, ssim_set14=0.852, ssim_set5=0.903, ssim_urban100=0.953 |
    90 | train=0.022929 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=27.258, psnr_set14=27.891, psnr_set5=31.675, psnr_urban100=25.298, ssim_b100=0.726, ssim_set14=0.854, ssim_set5=0.905, ssim_urban100=0.954 |
    91 | train=0.023740 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.344, psnr_set14=27.934, psnr_set5=31.799, psnr_urban100=25.353, ssim_b100=0.729, ssim_set14=0.854, ssim_set5=0.907, ssim_urban100=0.955 |
